batch_id,position,hypothesis_hash,name,theme,factors_used,compile_status,runtime_status,wf_test_period_sharpe,wf_test_period_return,wf_test_period_max_drawdown,wf_test_period_total_trades,wf_test_period_win_rate,wf_test_period_window_count,elapsed_seconds,error_message
355a8f9f-2a1f-435d-a1a8-c365b92e185b,62,96d3d062e6df3a79,bollinger_lower_band_bounce_mean_reversion,mean_reversion,bb_upper_24_2;close;macd_hist;return_1h;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.211,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,63,a4a7392b903f920e,high_vol_regime_momentum_breakout,volatility_regime,close;macd_hist;realized_vol_24h;return_168h;rsi_14;sma_50,ok,ok,0.000000,0.000000,0.000000,0,0.000000,4,3.242,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,64,abd90743342267d8,volume_surge_divergence_momentum_entry,volume_divergence,close;ema_12;ema_26;macd_hist;return_168h;rsi_14;volume_zscore_24h,ok,ok,-1.449108,-0.048364,0.146111,12,0.250000,4,3.209,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,65,784a1204fb07092d,monday_oversold_reversal_entry,calendar_effect,close;day_of_week;return_168h;return_24h;rsi_14;sma_20,ok,ok,0.552096,0.022249,0.328716,37,0.567568,4,3.215,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,66,574081236b04e7dd,momentum_acceleration_ema_crossover,momentum,ema_12;ema_26;macd_hist;return_24h;rsi_14,ok,ok,-0.048957,-0.024904,0.336111,100,0.370000,4,3.207,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,67,7baae904a411dc45,bb_upper_rejection_mean_reversion,mean_reversion,bb_upper_24_2;close;realized_vol_24h;return_24h;rsi_14;sma_24,ok,ok,0.526024,0.038721,0.131800,6,0.666667,4,3.199,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,68,1125280243127540,low_volatility_breakout_continuation,volatility_regime,close;macd_hist;realized_vol_24h;rsi_14;sma_50,ok,ok,-0.162129,-0.059456,0.464060,80,0.375000,4,3.257,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,69,12c335bd0ecb0126,volume_divergence_momentum_reversal,volume_divergence,close;ema_12;macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,0.883544,0.024010,0.365033,73,0.479452,4,3.215,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,70,bc5ea1beab19fcdd,monday_momentum_continuation,calendar_effect,bb_upper_24_2;close;day_of_week;ema_12;macd_hist;return_24h;rsi_14,ok,ok,-0.233385,-0.003921,0.179000,58,0.482759,4,3.232,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,71,ce5ebfac8a8d52ce,momentum_acceleration_regime_shift,momentum,bb_upper_24_2;close;macd_hist;return_168h;return_24h;rsi_14,ok,ok,0.347842,0.055712,0.255230,26,0.692308,4,3.214,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,72,94e1ad2dbf47aca4,oversold_bollinger_mean_reversion,mean_reversion,bb_upper_24_2;close;return_1h;return_24h;rsi_14;sma_24;zscore_48,ok,ok,1.679617,0.219337,0.337360,79,0.658228,4,3.236,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,73,ee488cfefdc12a92,low_volatility_breakout_entry,volatility_regime,close;macd_hist;realized_vol_24h;rsi_14;sma_20;volume_zscore_24h,ok,ok,-0.824365,-0.108356,0.400399,72,0.319444,4,3.227,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,74,7a89a204b9651f55,volume_divergence_breakout_confirmation,volume_divergence,close;return_24h;rsi_14;sma_50;volume_zscore_24h,ok,ok,-0.170613,-0.013614,0.267188,18,0.444444,4,3.243,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,75,b47c7a6979a88f2c,monday_momentum_continuation,calendar_effect,day_of_week;macd_hist;return_168h;return_24h;rsi_14;volume_zscore_24h,ok,ok,-0.000950,-0.002314,0.216239,22,0.500000,4,3.211,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,76,e895b3ce218609fe,macd_histogram_momentum_surge,momentum,macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,-1.266268,-0.113682,0.318894,48,0.333333,4,3.195,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,77,c774bf3c43233903,bollinger_mean_reversion_oversold,mean_reversion,bb_upper_24_2;close;realized_vol_24h;return_24h;rsi_14;zscore_48,ok,ok,1.625885,0.187051,0.115941,11,0.909091,4,3.208,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,78,e694ffbb583ecaa5,volatility_compression_breakout,volatility_regime,atr_14;macd_hist;realized_vol_24h;return_24h;rsi_14,ok,ok,0.112868,0.081693,0.352283,281,0.313167,4,3.501,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,79,ac05b06987f87da1,volume_divergence_price_decline,volume_divergence,macd_hist;return_24h;rsi_14;volume_zscore_24h,ok,ok,-0.539707,-0.034595,0.339547,66,0.454545,4,3.698,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,80,185af0426f587dd4,monday_morning_dip_buy,calendar_effect,close;day_of_week;hour_of_day;return_24h;rsi_14;sma_20,ok,ok,0.681435,0.026037,0.191397,35,0.628571,4,3.758,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,81,e0fffd5853b774ec,momentum_continuation_macd_rsi,momentum,macd_hist;return_24h;rsi_14,ok,ok,-0.718451,-0.085335,0.424753,68,0.441176,4,3.368,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,82,e344524d3ce47ec7,bollinger_oversold_reversion,mean_reversion,close;realized_vol_24h;return_24h;rsi_14;sma_24;zscore_48,ok,ok,0.994078,0.117155,0.245073,14,0.785714,4,3.703,
355a8f9f-2a1f-435d-a1a8-c365b92e185b,83,75a79b23c95f97c2,low_vol_breakout_entry,volatility_regime,close;macd_hist;realized_vol_24h;rsi_14;sma_50;volume_zscore_24h,ok,ok,-0.826376,-0.090391,0.371776,67,0.298507,4,3.594,
